timestamps(s),penetration_AV,flow(veh/hr),speed(mph)
20.0,0.0,0.0,-0.621504039776
40.0,0.0,0.0,-0.621504039776
60.0,0.0,0.0,-0.621504039776
80.0,0.0,0.0,-0.621504039776
100.0,0.5,360.0,74.4333325994
120.0,0.692307692308,2340.0,75.7280182658
140.0,0.466666666667,2700.0,73.7067223218
160.0,0.590909090909,3960.0,68.7436431903
180.0,0.555555555556,3240.0,70.32172374
200.0,0.666666666667,3240.0,73.7441949561
220.0,0.4375,2880.0,66.7040426616
240.0,0.533333333333,2700.0,67.1779448432
260.0,0.518518518519,4860.0,68.0113424774
280.0,0.6,1800.0,76.9321186978
300.0,0.444444444444,3240.0,67.9370183915
320.0,0.5,2520.0,67.9329785228
340.0,0.6,4500.0,66.9184840749
360.0,0.428571428571,3780.0,67.1894082136
380.0,0.714285714286,2520.0,73.7672364509
400.0,0.5,4320.0,64.3207308305
420.0,0.619047619048,3780.0,67.2789117794
440.0,0.842105263158,3420.0,75.2246493727
460.0,0.666666666667,3780.0,70.0508357402
480.0,0.521739130435,4140.0,63.3002224227
500.0,0.714285714286,3780.0,68.6919252647
520.0,0.714285714286,2520.0,73.5507768234
540.0,0.576923076923,4680.0,68.2037303181
560.0,0.714285714286,3780.0,71.4747111748
580.0,0.666666666667,4320.0,66.8967919773
600.0,0.777777777778,3240.0,72.425212277
620.0,0.529411764706,3060.0,66.3302392621
640.0,0.695652173913,4140.0,70.8339443575
660.0,0.636363636364,3960.0,69.4625970503
680.0,0.6875,2880.0,72.2720315537
700.0,0.666666666667,3780.0,72.5276004643
720.0,0.421052631579,3420.0,64.785990907
740.0,0.47619047619,3780.0,66.8791721916
760.0,0.3125,2880.0,71.5607488007
780.0,0.315789473684,3420.0,63.4652134268
800.0,0.352941176471,3060.0,68.7836362027
820.0,0.466666666667,2700.0,70.5970558799
840.0,0.363636363636,3960.0,61.5235410748
860.0,0.47619047619,3780.0,62.5907404754
880.0,0.375,2880.0,54.6329956745
900.0,0.434782608696,4140.0,42.6556804072
920.0,0.45,3600.0,25.3004181814
940.0,0.5,720.0,2.24561236474
960.0,0.0,360.0,0.617548410913
980.0,0.5,360.0,0.617548411338
1000.0,0.0,360.0,0.617548411335
1020.0,0.0,360.0,0.617548411338
1040.0,0.0,360.0,0.617548411338
1060.0,0.0,360.0,0.617548411338
1080.0,0.5,360.0,0.658309369393
1100.0,0.666666666667,540.0,0.603983543597
1120.0,1.0,180.0,0.658309369393
1140.0,0.5,360.0,0.620156385957
1160.0,1.0,540.0,0.613036370981
1180.0,0.0,360.0,0.625326992965
1200.0,1.0,180.0,0.673235911782
1220.0,0.5,360.0,0.636476842313
1240.0,0.333333333333,540.0,0.621843145721
1260.0,0.333333333333,540.0,0.639642426076
1280.0,1.0,360.0,0.620806075268
1300.0,0.5,360.0,0.621705715851
1320.0,1.0,360.0,0.612075582718
1340.0,1.0,360.0,0.602819230074
1360.0,0.0,360.0,0.60277069923
1380.0,1.0,360.0,0.602773401563
1400.0,0.0,360.0,0.603507776315
1420.0,0.4,900.0,2.43344007588
1440.0,0.7,1800.0,6.4771180679
1460.0,0.333333333333,2160.0,8.31750587203
1480.0,0.65,3600.0,8.94931144378
1500.0,0.590909090909,3960.0,10.0840790493
1520.0,0.666666666667,4320.0,10.5652518671
1540.0,0.68,4500.0,10.8158231004
1560.0,0.583333333333,4320.0,10.8460842826
1580.0,0.769230769231,4680.0,11.0764623943
1600.0,0.64,4500.0,11.3465954028
1620.0,0.454545454545,3960.0,11.443203494
1640.0,0.6,4500.0,11.3678465156
1660.0,0.608695652174,4140.0,11.2713362296
1680.0,0.777777777778,4860.0,11.1029453062
1700.0,0.409090909091,3960.0,11.1573370634
1720.0,0.5,3960.0,11.1356801447
1740.0,0.157894736842,3420.0,11.1824299912
1760.0,0.454545454545,3960.0,11.101519727
1780.0,0.238095238095,3780.0,11.0940931446
1800.0,0.111111111111,3240.0,10.9967498008
1820.0,0.157894736842,3420.0,10.8687681834
1840.0,0.0555555555556,3240.0,10.7676498182
1860.0,0.190476190476,3780.0,10.6238526616
1880.0,0.0,3060.0,10.5868992494
1900.0,0.0,3060.0,10.4806770571
1920.0,0.0,3240.0,10.427897833
1940.0,0.0,3240.0,10.3614583221
1960.0,0.0588235294118,3060.0,10.3294095841
1980.0,0.333333333333,3780.0,10.3378902172
2000.0,0.521739130435,4140.0,10.3312880509
2020.0,0.545454545455,3960.0,10.329832466
2040.0,0.52380952381,3780.0,10.4627711985
2060.0,0.64,4500.0,10.6286931533
2080.0,0.72,4500.0,10.7839152838
2100.0,0.72,4500.0,10.8994912412
2120.0,0.821428571429,5040.0,10.8951660393
2140.0,0.708333333333,4320.0,10.8306580539
2160.0,0.892857142857,5040.0,10.710969472
2180.0,0.807692307692,4680.0,10.7096017828
2200.0,0.814814814815,4860.0,10.6864529114
2220.0,0.708333333333,4320.0,10.7234099276
2240.0,0.72,4500.0,10.8122570283
2260.0,0.807692307692,4680.0,10.7094234464
2280.0,0.478260869565,4140.0,10.5320408502
2300.0,0.35,3600.0,10.4712235479
2320.0,0.2,3600.0,10.4829866715
2340.0,0.263157894737,3420.0,10.4947909972
2360.0,0.333333333333,3780.0,10.4546880504
2380.0,0.263157894737,3420.0,10.3841193621
2400.0,0.3,3600.0,10.3436425421
2420.0,0.111111111111,3240.0,10.3378956016
2440.0,0.2,3600.0,10.3402050611
2460.0,0.210526315789,3420.0,10.3799676574
2480.0,0.35,3600.0,10.4058758265
2500.0,0.25,3600.0,10.5199579319
2520.0,0.210526315789,3420.0,10.6167235401
2540.0,0.478260869565,4140.0,10.7455929267
2560.0,0.666666666667,4320.0,10.8095118121
