timestamps(s),penetration_AV,flow(veh/hr),speed(mph)
20.0,0.0,0.0,-0.621504039776
40.0,0.0,0.0,-0.621504039776
60.0,0.0,0.0,-0.621504039776
80.0,0.0,0.0,-0.621504039776
100.0,0.0,0.0,-0.621504039776
120.0,0.0,0.0,-0.621504039776
140.0,0.0,0.0,-0.621504039776
160.0,0.5,1440.0,75.3523115649
180.0,0.2,900.0,74.9648869487
200.0,0.25,2880.0,67.9596595525
220.0,0.357142857143,2520.0,56.8171889287
240.0,0.285714285714,3780.0,41.747110351
260.0,0.333333333333,2700.0,26.5226245759
280.0,0.0,1080.0,6.21424369352
300.0,0.0,360.0,0.614416490953
320.0,0.0,360.0,0.614416186972
340.0,0.5,360.0,0.614416185232
360.0,1.0,360.0,0.614416185237
380.0,0.5,360.0,0.614416185237
400.0,0.0,360.0,0.614416185242
420.0,0.666666666667,540.0,0.615949951051
440.0,0.0,360.0,0.588931016061
460.0,0.5,360.0,0.574685610352
480.0,0.0,360.0,0.574686641104
500.0,0.0,360.0,0.574686641109
520.0,0.5,360.0,0.574686641114
540.0,1.0,180.0,0.577520708665
560.0,0.0,540.0,0.57374195193
580.0,0.0,180.0,0.577520708665
600.0,0.0,360.0,0.567969752102
620.0,0.0,360.0,0.565772396512
640.0,0.0,180.0,0.571852573563
660.0,0.5,360.0,0.565839241907
680.0,1.0,360.0,0.565839242131
700.0,0.0,360.0,0.565839242131
720.0,0.5,360.0,0.565839242131
740.0,0.0,360.0,0.565839242126
760.0,0.5,360.0,0.565839242126
780.0,0.0,360.0,0.565839242131
800.0,0.0,360.0,0.565839242126
820.0,0.5,360.0,0.565839242126
840.0,0.0,360.0,0.565839242126
860.0,0.5,360.0,0.565839242131
880.0,1.0,360.0,0.565839242126
900.0,0.0,360.0,0.568013742498
920.0,0.5,360.0,0.568002454912
940.0,0.5,360.0,0.568002452806
960.0,0.5,360.0,0.568002452806
980.0,0.0,360.0,0.568002452811
1000.0,0.0,360.0,0.568002452811
1020.0,0.0,360.0,0.568002452806
1040.0,0.0,360.0,0.568002452806
1060.0,0.0,360.0,0.568002452806
1080.0,0.0,180.0,0.576178994924
1100.0,0.0,540.0,0.585466748836
1120.0,0.0,360.0,0.58265756267
1140.0,0.5,360.0,0.582657372207
1160.0,0.0,360.0,0.582657372197
1180.0,0.0,360.0,0.582657372197
1200.0,0.5,360.0,0.582657372197
1220.0,0.0,360.0,0.667930574495
1240.0,0.266666666667,2700.0,8.02040392702
1260.0,0.315789473684,3420.0,10.4535219175
1280.0,0.409090909091,3960.0,10.7873905587
1300.0,0.333333333333,3780.0,10.5858073577
1320.0,0.5,3960.0,10.6196379054
1340.0,0.64,4500.0,10.7331453094
1360.0,0.428571428571,3780.0,10.9093688494
1380.0,0.583333333333,4320.0,10.862073625
1400.0,0.565217391304,4140.0,11.0469113799
1420.0,0.708333333333,4320.0,10.9965563782
1440.0,0.347826086957,4140.0,11.3066481955
1460.0,0.52380952381,3780.0,10.5132419826
1480.0,0.583333333333,4320.0,10.4893167913
1500.0,0.68,4500.0,11.0094404275
1520.0,0.333333333333,3780.0,11.1041944748
1540.0,0.263157894737,3420.0,10.4851343386
1560.0,0.428571428571,3780.0,9.92870522356
1580.0,0.263157894737,3420.0,10.1765494642
1600.0,0.3,3600.0,10.5245213728
1620.0,0.25,3600.0,10.4112281229
1640.0,0.35,3600.0,10.268819129
1660.0,0.333333333333,3780.0,10.4943285076
1680.0,0.263157894737,3420.0,10.5381915446
1700.0,0.25,3600.0,10.6874685905
1720.0,0.25,3600.0,10.3298837802
1740.0,0.263157894737,3420.0,10.8382353335
1760.0,0.3,3600.0,10.6923155038
1780.0,0.409090909091,3960.0,10.1962496552
1800.0,0.652173913043,4140.0,10.4018901173
1820.0,0.730769230769,4680.0,10.8861715375
1840.0,0.857142857143,5040.0,11.0963981436
1860.0,0.966666666667,5400.0,11.519311897
1880.0,0.9,5400.0,11.9215176096
1900.0,0.935483870968,5580.0,12.1323268202
1920.0,1.0,5760.0,11.5101903661
1940.0,0.967741935484,5580.0,11.8596563252
1960.0,0.933333333333,5400.0,11.6526940346
1980.0,0.966666666667,5400.0,11.042243558
2000.0,1.0,5580.0,11.2468864572
2020.0,0.935483870968,5580.0,12.1594591104
2040.0,0.785714285714,5040.0,11.7596909295
2060.0,0.862068965517,5220.0,11.4889783078
2080.0,0.72,4500.0,11.297788587
2100.0,0.76,4500.0,10.5758112148
2120.0,0.814814814815,4860.0,10.9207451666
2140.0,0.541666666667,4320.0,11.3069064759
2160.0,0.565217391304,4140.0,11.1225969649
2180.0,0.565217391304,4140.0,10.4643958697
2200.0,0.88,4500.0,9.86875699641
2220.0,0.583333333333,4320.0,10.3872799175
2240.0,0.76,4500.0,10.886436289
2260.0,0.821428571429,5040.0,11.1537839926
2280.0,0.730769230769,4680.0,11.085831934
2300.0,0.814814814815,4860.0,11.5782370941
2320.0,0.793103448276,5220.0,11.6210485763
2340.0,0.851851851852,4860.0,11.4483880198
2360.0,0.9,5400.0,11.3803427166
2380.0,0.965517241379,5220.0,11.3298287036
2400.0,1.0,5580.0,11.2146216206
2420.0,1.0,7560.0,17.6424598914
2440.0,1.0,8820.0,23.2766945942
2460.0,1.0,9180.0,26.2855222777
2480.0,1.0,9360.0,28.6286924878
2500.0,0.979591836735,8820.0,30.9546820406
2520.0,1.0,9360.0,32.6505146401
2540.0,1.0,9360.0,33.9791811121
2560.0,1.0,9360.0,35.7844155643
2580.0,1.0,9360.0,36.8383987188
2600.0,0.98,9000.0,38.1644909645
2620.0,1.0,9360.0,39.5426157014
2640.0,1.0,9360.0,40.3437217003
