timestamps(s),penetration_AV,flow(veh/hr),speed(mph)
20.0,0.0625,2880.0,73.3393289151
40.0,0.0555555555556,3240.0,73.5204699848
60.0,0.166666666667,3240.0,69.1281053086
80.0,0.0625,2880.0,58.1627856934
100.0,0.0588235294118,3060.0,70.127160076
120.0,0.0625,2880.0,67.4507561492
140.0,0.117647058824,3060.0,70.8430261408
160.0,0.0588235294118,3060.0,67.9111286378
180.0,0.0625,2880.0,69.4652270453
200.0,0.0588235294118,3060.0,68.5241871903
220.0,0.0625,2880.0,70.4647517597
240.0,0.117647058824,3060.0,68.2911566481
260.0,0.117647058824,3060.0,70.4878452644
280.0,0.117647058824,3060.0,71.1422386303
300.0,0.0,3240.0,72.6131351247
320.0,0.4375,2880.0,70.3770745144
340.0,0.588235294118,3060.0,69.5614514835
360.0,0.555555555556,3240.0,69.3158997728
380.0,0.526315789474,3420.0,68.4836475273
400.0,0.5625,2880.0,68.694240677
420.0,0.65,3600.0,73.5625941639
440.0,0.588235294118,3060.0,69.6556849581
460.0,0.5,3240.0,71.0585565062
480.0,0.529411764706,3060.0,67.4539578346
500.0,0.473684210526,3420.0,69.278571482
520.0,0.555555555556,3240.0,71.4591802528
540.0,0.588235294118,3060.0,67.0835642273
560.0,0.526315789474,3420.0,67.7996858934
580.0,0.444444444444,3240.0,68.3912476112
600.0,0.529411764706,3060.0,66.5080894603
620.0,0.666666666667,4320.0,66.8543788344
640.0,0.782608695652,4140.0,70.3383368385
660.0,0.772727272727,3960.0,72.509046816
680.0,0.708333333333,4320.0,72.6647325224
700.0,0.708333333333,4320.0,74.2229716695
720.0,0.708333333333,4320.0,75.3409322689
740.0,0.739130434783,4140.0,75.3566599864
760.0,0.68,4500.0,74.9919938781
780.0,0.708333333333,4320.0,73.1161056898
800.0,0.739130434783,4140.0,72.5038064517
820.0,0.739130434783,4140.0,73.4014116947
840.0,0.708333333333,4320.0,72.2904352456
860.0,0.72,4500.0,71.7827356709
880.0,0.681818181818,3960.0,74.4756348256
900.0,0.692307692308,4680.0,70.511201559
920.0,0.772727272727,3960.0,65.5840079216
940.0,0.739130434783,4140.0,72.493385795
960.0,0.739130434783,4140.0,75.0894725397
980.0,0.727272727273,3960.0,72.0776757198
1000.0,0.809523809524,3780.0,74.2148494152
1020.0,0.708333333333,4320.0,75.4447378015
1040.0,0.75,4320.0,72.7400814797
1060.0,0.708333333333,4320.0,74.8482892778
1080.0,0.75,4320.0,69.6097690509
1100.0,0.739130434783,4140.0,75.2854025902
1120.0,0.708333333333,4320.0,67.9563935065
1140.0,0.739130434783,4140.0,72.0276841225
1160.0,0.714285714286,3780.0,72.4840923525
1180.0,0.72,4500.0,75.7168704187
1200.0,0.739130434783,4140.0,74.5603729744
1220.0,0.571428571429,3780.0,74.1870965147
1240.0,0.666666666667,3240.0,67.1464146476
1260.0,0.473684210526,3420.0,63.2075737664
1280.0,0.65,3600.0,65.6280383202
1300.0,0.611111111111,3240.0,68.3711850572
1320.0,0.55,3600.0,72.5441555936
1340.0,0.611111111111,3240.0,66.8692294808
1360.0,0.590909090909,3960.0,69.7798874577
1380.0,0.684210526316,3420.0,65.0008346815
1400.0,0.5,3600.0,71.1070033395
1420.0,0.636363636364,3960.0,72.8091145595
1440.0,0.619047619048,3780.0,66.4147955393
1460.0,0.6,3600.0,64.6932628583
1480.0,0.666666666667,3780.0,70.7159624898
1500.0,0.666666666667,3780.0,69.7896091077
1520.0,0.421052631579,3420.0,66.304513855
1540.0,0.222222222222,3240.0,71.6068423069
1560.0,0.277777777778,3240.0,63.6869935669
1580.0,0.263157894737,3420.0,64.9517971681
1600.0,0.235294117647,3060.0,72.0262745737
1620.0,0.315789473684,3420.0,68.4491021917
1640.0,0.315789473684,3420.0,68.7790940188
1660.0,0.176470588235,3060.0,62.0603062898
1680.0,0.277777777778,3240.0,71.5329116596
1700.0,0.25,2880.0,61.2326219102
1720.0,0.0588235294118,3060.0,69.9706934626
1740.0,0.222222222222,3240.0,64.4592835239
1760.0,0.176470588235,3060.0,65.5932108195
1780.0,0.1875,2880.0,68.1378448751
1800.0,0.176470588235,3060.0,68.3535034491
1820.0,0.4375,2880.0,66.1011239496
1840.0,0.470588235294,3060.0,66.5245973388
1860.0,0.4375,2880.0,72.5205616896
1880.0,0.444444444444,3240.0,66.9983102073
1900.0,0.5,3240.0,66.7168226266
1920.0,0.470588235294,3060.0,72.6624942472
1940.0,0.411764705882,3060.0,69.8574237421
1960.0,0.473684210526,3420.0,61.2459793945
1980.0,0.444444444444,3240.0,69.875113954
2000.0,0.333333333333,3240.0,70.3369596153
2020.0,0.473684210526,3420.0,65.2768782814
2040.0,0.5,3240.0,74.1995190354
2060.0,0.444444444444,3240.0,65.3725709619
2080.0,0.388888888889,3240.0,67.6100507685
2100.0,0.444444444444,3240.0,66.7309665118
2120.0,0.117647058824,3060.0,67.4079287851
2140.0,0.0588235294118,3060.0,72.5776511035
2160.0,0.1875,2880.0,68.8678348596
2180.0,0.263157894737,3420.0,69.007782127
2200.0,0.3,3600.0,72.5094343732
2220.0,0.0588235294118,3060.0,71.8984120221
2240.0,0.277777777778,3240.0,72.0515077002
2260.0,0.294117647059,3060.0,67.4294591999
2280.0,0.222222222222,3240.0,65.9803801229
2300.0,0.315789473684,3420.0,68.796081063
2320.0,0.277777777778,3240.0,64.3916871272
2340.0,0.117647058824,3060.0,65.9407101876
2360.0,0.333333333333,3240.0,72.3176863627
2380.0,0.315789473684,3420.0,71.2473054055
2400.0,0.5,3240.0,69.6920301561
2420.0,0.708333333333,4320.0,68.545929972
2440.0,0.739130434783,4140.0,68.4353164624
2460.0,0.68,4500.0,67.4379513085
2480.0,0.666666666667,4320.0,74.2332400629
2500.0,0.666666666667,4320.0,73.0185470287
2520.0,0.727272727273,3960.0,70.6411300926
