timestamps(s),penetration_AV,flow(veh/hr),speed(mph)
20.0,0.0,0.0,-0.621504039776
40.0,0.0,0.0,-0.621504039776
60.0,0.0,0.0,-0.621504039776
80.0,0.0,0.0,-0.621504039776
100.0,0.0,360.0,79.8200322643
120.0,0.142857142857,1260.0,72.9129316543
140.0,0.1,1800.0,68.375955265
160.0,0.05,3600.0,68.8359131117
180.0,0.0625,2880.0,64.6947431391
200.0,0.1,3600.0,61.2183046268
220.0,0.0,2700.0,63.9043065274
240.0,0.142857142857,3780.0,66.9957878558
260.0,0.0769230769231,2340.0,68.0517978994
280.0,0.0588235294118,3060.0,64.6853796352
300.0,0.0588235294118,3060.0,68.1053402787
320.0,0.05,3600.0,66.7333748526
340.0,0.0,1980.0,65.509710399
360.0,0.15,3600.0,63.8670440718
380.0,0.176470588235,3060.0,69.3434544632
400.0,0.0,2700.0,62.9756757139
420.0,0.25,3600.0,67.7096696912
440.0,0.571428571429,3780.0,69.3527619304
460.0,0.555555555556,3240.0,71.7762513932
480.0,0.578947368421,3420.0,68.035862855
500.0,0.625,2880.0,72.3315642101
520.0,0.5,2880.0,66.8651017321
540.0,0.681818181818,3960.0,64.1730810912
560.0,0.428571428571,2520.0,70.9715063856
580.0,0.521739130435,4140.0,70.1879472892
600.0,0.588235294118,3060.0,71.9773792374
620.0,0.473684210526,3420.0,69.9715394871
640.0,0.5,2520.0,72.8096743035
660.0,0.647058823529,3060.0,71.6339849612
680.0,0.388888888889,3240.0,67.4693097246
700.0,0.5,3600.0,69.2947027643
720.0,0.72,4500.0,71.3462939981
740.0,0.952380952381,3780.0,72.5499084828
760.0,0.761904761905,3780.0,73.8845194565
780.0,0.608695652174,4140.0,68.3321321184
800.0,0.863636363636,3960.0,73.3269832214
820.0,0.833333333333,4320.0,68.6088094604
840.0,0.653846153846,4680.0,67.1763690504
860.0,0.65,3600.0,70.4523730835
880.0,0.521739130435,4140.0,57.527653782
900.0,0.769230769231,4680.0,48.5871558938
920.0,0.75,3600.0,29.3650713416
940.0,1.0,900.0,11.0123897569
960.0,1.0,360.0,0.580844704909
980.0,0.5,360.0,0.580844706331
1000.0,0.5,360.0,0.580844706331
1020.0,0.5,360.0,0.580844708172
1040.0,1.0,360.0,0.58088285382
1060.0,1.0,360.0,0.582249795445
1080.0,0.0,360.0,0.584098450902
1100.0,0.0,360.0,0.584115258614
1120.0,0.5,360.0,0.586253053536
1140.0,0.5,360.0,0.590070792562
1160.0,1.0,360.0,0.594256768454
1180.0,0.5,360.0,0.596843493822
1200.0,1.0,360.0,0.597330551671
1220.0,1.0,360.0,0.597384323696
1240.0,1.0,360.0,0.589990118578
1260.0,1.0,360.0,0.58893080634
1280.0,0.0,360.0,0.588817964544
1300.0,0.5,360.0,0.589104484716
1320.0,1.0,360.0,0.589145386492
1340.0,1.0,360.0,0.589149644161
1360.0,0.0,360.0,0.589149906457
1380.0,0.5,360.0,0.589149917392
1400.0,1.0,360.0,0.589164893099
1420.0,0.8,900.0,2.35752151655
1440.0,0.666666666667,1620.0,6.23512987981
1460.0,0.615384615385,2340.0,8.10734315936
1480.0,0.736842105263,3420.0,8.58115413716
1500.0,0.84,4500.0,9.53463188418
1520.0,0.72,4500.0,10.1294297539
1540.0,0.769230769231,4680.0,10.625262991
1560.0,0.652173913043,4140.0,10.887289356
1580.0,0.777777777778,4860.0,10.7712663018
1600.0,0.846153846154,4680.0,10.741068366
1620.0,0.583333333333,4320.0,10.785988004
1640.0,0.76,4500.0,10.8466382949
1660.0,0.777777777778,4860.0,10.8110961133
1680.0,0.72,4500.0,10.8827285939
1700.0,0.583333333333,4320.0,11.0366624145
1720.0,0.857142857143,5040.0,11.119838001
1740.0,0.708333333333,4320.0,11.1540443992
1760.0,0.692307692308,4680.0,11.208346933
1780.0,0.565217391304,4140.0,11.2260879776
1800.0,0.692307692308,4680.0,10.961620745
1820.0,0.5,3960.0,10.8965008156
1840.0,0.68,4500.0,10.9545031108
1860.0,0.565217391304,4140.0,10.9603319753
1880.0,0.625,4320.0,10.9251870393
1900.0,0.68,4500.0,10.8074846887
1920.0,0.625,4320.0,10.6096146728
1940.0,0.625,4320.0,10.5270703292
1960.0,0.666666666667,4320.0,10.5891953508
1980.0,0.608695652174,4140.0,10.7009646865
2000.0,0.285714285714,3780.0,10.844088111
2020.0,0.454545454545,3960.0,11.0383327424
2040.0,0.380952380952,3780.0,11.2031938862
2060.0,0.333333333333,3780.0,11.2965635575
2080.0,0.210526315789,3420.0,11.3052979887
2100.0,0.318181818182,3960.0,11.2435044599
2120.0,0.380952380952,3780.0,11.1301745744
2140.0,0.25,3600.0,11.0648266255
2160.0,0.285714285714,3780.0,11.1524844157
2180.0,0.210526315789,3420.0,11.2402475141
2200.0,0.15,3600.0,11.4050367332
2220.0,0.105263157895,3420.0,11.4487495067
2240.0,0.25,3600.0,11.4494848575
2260.0,0.190476190476,3780.0,11.4052779097
2280.0,0.5,3960.0,11.2964732655
2300.0,0.333333333333,3780.0,11.158556034
2320.0,0.363636363636,3960.0,11.0700033966
2340.0,0.454545454545,3960.0,11.1531185177
2360.0,0.333333333333,3780.0,11.238906957
2380.0,0.478260869565,4140.0,11.2228521815
2400.0,0.5,4320.0,11.2144013942
2420.0,0.315789473684,3420.0,11.0993942636
2440.0,0.391304347826,4140.0,10.9479243312
2460.0,0.545454545455,3960.0,10.7692638428
2480.0,0.5,3960.0,10.6318826318
2500.0,0.35,3600.0,10.5812197183
2520.0,0.210526315789,3420.0,10.6339027116
2540.0,0.210526315789,3420.0,10.7278182839
2560.0,0.190476190476,3780.0,10.8521582044
2580.0,0.3,3600.0,10.880779058
