timestamps(s),penetration_AV,flow(veh/hr),speed(mph)
20.0,0.0,0.0,-0.621504039776
40.0,0.0,0.0,-0.621504039776
60.0,0.0,0.0,-0.621504039776
80.0,0.0,0.0,-0.621504039776
100.0,1.0,180.0,77.0136730404
120.0,0.4,1800.0,76.831351974
140.0,0.142857142857,2520.0,64.6772841218
160.0,0.375,2880.0,67.0337151959
180.0,0.263157894737,3420.0,59.9564100497
200.0,0.375,2880.0,69.3108455099
220.0,0.0769230769231,2340.0,66.1255469673
240.0,0.388888888889,3240.0,66.3008189035
260.0,0.210526315789,3420.0,65.2816990173
280.0,0.266666666667,2700.0,66.176637575
300.0,0.315789473684,3420.0,66.2668000544
320.0,0.125,2880.0,64.3366450079
340.0,0.238095238095,3780.0,61.4018324775
360.0,0.363636363636,1980.0,67.8006736269
380.0,0.35,3600.0,67.9517052299
400.0,0.263157894737,3420.0,62.1546669817
420.0,0.590909090909,3960.0,68.6682406187
440.0,0.47619047619,3780.0,72.8433224607
460.0,0.75,2880.0,72.0465316997
480.0,0.2,2700.0,69.7700947548
500.0,0.611111111111,3240.0,72.5153218784
520.0,0.52380952381,3780.0,68.4568636207
540.0,0.846153846154,2340.0,76.4997643809
560.0,0.5,3600.0,67.555343026
580.0,0.380952380952,3780.0,67.0477881271
600.0,0.647058823529,3060.0,72.5026789339
620.0,0.529411764706,3060.0,69.6540081123
640.0,0.555555555556,4860.0,67.8945449368
660.0,0.5,2880.0,69.4428644312
680.0,0.5,2880.0,69.0809188219
700.0,0.5,3240.0,63.0809182332
720.0,0.307692307692,2340.0,67.9708029737
740.0,0.25,3600.0,64.3684687246
760.0,0.4,3600.0,68.5844364049
780.0,0.166666666667,2160.0,69.4147624464
800.0,0.266666666667,2700.0,71.1268894317
820.0,0.266666666667,2700.0,61.7819287846
840.0,0.304347826087,4140.0,58.8688187623
860.0,0.238095238095,3780.0,60.3683799036
880.0,0.230769230769,2340.0,69.9988420985
900.0,0.315789473684,3420.0,65.5597442049
920.0,0.307692307692,2340.0,66.0971545502
940.0,0.263157894737,3420.0,54.1147769467
960.0,0.285714285714,2520.0,53.3532307391
980.0,0.333333333333,3780.0,34.5693143502
1000.0,0.2,1800.0,20.3454764623
1020.0,0.25,720.0,4.83983656902
1040.0,0.0,360.0,0.565839285683
1060.0,0.5,360.0,0.565839242138
1080.0,1.0,360.0,0.565839242131
1100.0,1.0,360.0,0.565839242131
1120.0,1.0,360.0,0.565839242164
1140.0,1.0,360.0,0.565845128354
1160.0,0.5,360.0,0.566518950146
1180.0,1.0,360.0,0.567749233183
1200.0,0.5,360.0,0.567980756189
1220.0,0.5,360.0,0.567999009111
1240.0,1.0,360.0,0.568002013256
1260.0,1.0,360.0,0.568001457566
1280.0,1.0,360.0,0.568001984086
1300.0,1.0,360.0,0.568002417808
1320.0,0.0,360.0,0.568435608242
1340.0,1.0,360.0,0.578830570463
1360.0,1.0,360.0,0.587028761973
1380.0,1.0,360.0,0.584071118265
1400.0,1.0,360.0,0.582633230915
1420.0,0.5,360.0,0.582647299528
1440.0,1.0,360.0,0.582656626421
1460.0,1.0,540.0,1.04172352842
1480.0,1.0,1800.0,5.33978366452
1500.0,0.941176470588,3060.0,7.8368068325
1520.0,0.958333333333,4320.0,9.16671249443
1540.0,0.925925925926,4860.0,10.1340360024
1560.0,0.928571428571,5040.0,10.5710535182
1580.0,1.0,5220.0,10.7015010853
1600.0,0.966666666667,5400.0,10.8672536949
1620.0,0.931034482759,5220.0,11.000538281
1640.0,0.966666666667,5400.0,10.8913771143
1660.0,1.0,5400.0,10.7042438554
1680.0,0.928571428571,5040.0,10.7655151979
1700.0,0.928571428571,5040.0,10.789020889
1720.0,0.769230769231,4680.0,10.6370073722
1740.0,0.884615384615,4680.0,10.4980013842
1760.0,0.814814814815,4860.0,10.4134285374
1780.0,0.608695652174,4140.0,10.2612920782
1800.0,0.652173913043,4140.0,10.2767622081
1820.0,0.583333333333,4320.0,10.5083014158
1840.0,0.652173913043,4140.0,10.6374363499
1860.0,0.72,4500.0,10.5770775107
1880.0,0.625,4320.0,10.5570983151
1900.0,0.8,4500.0,10.3766425501
1920.0,0.625,4320.0,10.3250942155
1940.0,0.769230769231,4680.0,10.514453613
1960.0,0.76,4500.0,10.9108666319
1980.0,0.785714285714,5040.0,11.3060214208
2000.0,0.769230769231,4680.0,11.5420843387
2020.0,0.9,5400.0,11.5632815178
2040.0,0.967741935484,5580.0,11.7268170818
2060.0,1.0,5760.0,11.8632842697
2080.0,1.0,5760.0,11.7373099279
2100.0,1.0,5760.0,11.5638716515
2120.0,1.0,5580.0,11.3880237938
2140.0,1.0,5580.0,11.2627372227
2160.0,1.0,5400.0,11.505932208
2180.0,1.0,5940.0,11.6730679543
2200.0,1.0,5580.0,11.5330200537
2220.0,1.0,5580.0,11.2501081019
2240.0,0.966666666667,5400.0,11.0852141299
2260.0,1.0,5400.0,11.0203679385
2280.0,1.0,5400.0,10.7942383822
2300.0,1.0,5040.0,10.3249573649
2320.0,1.0,5220.0,10.1991803175
2340.0,1.0,5400.0,10.404607553
2360.0,1.0,5400.0,10.850802526
2380.0,0.966666666667,5400.0,11.2794662927
2400.0,1.0,5580.0,11.4563950236
2420.0,1.0,5760.0,11.5185943727
2440.0,1.0,5580.0,11.3519491785
2460.0,1.0,5580.0,11.3562082538
2480.0,0.967741935484,5580.0,11.7344385908
2500.0,1.0,6120.0,13.2056465165
2520.0,1.0,7380.0,16.4620220076
2540.0,0.97619047619,7560.0,18.2739766772
2560.0,0.85,7200.0,18.9143147911
2580.0,0.777777777778,6480.0,19.3780705402
2600.0,0.810810810811,6660.0,19.7390815512
