timestamps(s),penetration_AV,flow(veh/hr),speed(mph)
20.0,0.0,0.0,-0.621504039776
40.0,0.0,0.0,-0.621504039776
60.0,0.2,900.0,75.6477375865
80.0,0.0769230769231,2340.0,67.9535561071
100.0,0.0588235294118,3060.0,64.2843887043
120.0,0.0526315789474,3420.0,64.4583176211
140.0,0.125,2880.0,69.9367256909
160.0,0.0,2880.0,63.6903980137
180.0,0.0588235294118,3060.0,59.5825019953
200.0,0.15,3600.0,58.2629832021
220.0,0.0714285714286,2520.0,66.1134792892
240.0,0.0555555555556,3240.0,65.3888944918
260.0,0.0,2880.0,65.2644486705
280.0,0.0666666666667,2700.0,67.5916319922
300.0,0.111111111111,3240.0,66.6470559593
320.0,0.190476190476,3780.0,69.249862911
340.0,0.0,2340.0,69.4158227554
360.0,0.0,3060.0,64.060181246
380.0,0.619047619048,3780.0,66.8645526006
400.0,0.5625,2880.0,70.6819065193
420.0,0.55,3600.0,70.3202071179
440.0,0.6,2700.0,72.6886613344
460.0,0.526315789474,3420.0,68.7202985822
480.0,0.722222222222,3240.0,73.8793650505
500.0,0.5,2880.0,69.4166542695
520.0,0.5,3960.0,69.9278047294
540.0,0.571428571429,2520.0,75.1764020805
560.0,0.47619047619,3780.0,70.3728312005
580.0,0.625,2880.0,68.8124839647
600.0,0.555555555556,3240.0,68.2133526191
620.0,0.470588235294,3060.0,72.775544466
640.0,0.421052631579,3420.0,69.7663475347
660.0,0.666666666667,4320.0,70.460208639
680.0,0.772727272727,3960.0,70.5747234374
700.0,0.809523809524,3780.0,72.6344344816
720.0,0.666666666667,3780.0,69.9885509837
740.0,0.730769230769,4680.0,67.8730367412
760.0,0.818181818182,3960.0,70.5562364127
780.0,0.64,4500.0,68.3226410989
800.0,0.695652173913,4140.0,68.526693865
820.0,0.565217391304,4140.0,67.6410728454
840.0,0.875,4320.0,69.3236866471
860.0,0.636363636364,3960.0,69.4452514387
880.0,0.846153846154,4680.0,67.0258100245
900.0,0.592592592593,4860.0,68.4014370426
920.0,0.8,3600.0,69.2894485169
940.0,0.590909090909,3960.0,69.4275344819
960.0,0.76,4500.0,68.0018689142
980.0,0.807692307692,4680.0,68.9620808292
1000.0,0.722222222222,3240.0,70.1738047214
1020.0,0.75,4320.0,67.939536502
1040.0,0.72,4500.0,67.2637382281
1060.0,0.75,3600.0,72.2970478629
1080.0,0.72,4500.0,65.9691723669
1100.0,0.8,4500.0,68.8888435125
1120.0,0.65,3600.0,67.6401137227
1140.0,0.8,4500.0,66.7066780849
1160.0,0.666666666667,4320.0,69.6010678281
1180.0,0.708333333333,4320.0,70.9428012309
1200.0,0.727272727273,3960.0,72.1642923792
1220.0,0.761904761905,3780.0,71.8725837855
1240.0,0.7,5400.0,68.5965730581
1260.0,0.684210526316,3420.0,69.213811233
1280.0,0.52380952381,3780.0,70.1225206429
1300.0,0.625,2880.0,70.7028872171
1320.0,0.6,3600.0,66.8108340658
1340.0,0.526315789474,3420.0,66.469218178
1360.0,0.666666666667,3240.0,72.0753109782
1380.0,0.55,3600.0,67.9241189424
1400.0,0.631578947368,3420.0,70.3669041377
1420.0,0.619047619048,3780.0,66.1706930115
1440.0,0.6,3600.0,62.9290384556
1460.0,0.578947368421,3420.0,51.3135466581
1480.0,0.6,3600.0,37.9571913184
1500.0,0.636363636364,1980.0,14.2628521312
1520.0,0.5,360.0,0.589137096143
1540.0,0.5,360.0,0.589148648478
1560.0,1.0,360.0,0.590783912297
1580.0,1.0,360.0,0.784258813174
1600.0,0.571428571429,1260.0,3.58653423311
1620.0,0.727272727273,1980.0,6.84508438246
1640.0,0.857142857143,2520.0,8.80393267729
1660.0,0.714285714286,2520.0,9.00055029965
1680.0,0.142857142857,2520.0,8.22679476267
1700.0,0.45,3600.0,9.01021939557
1720.0,0.294117647059,3060.0,9.85439416937
1740.0,0.105263157895,3420.0,10.3399044903
1760.0,0.3,3600.0,10.6362411024
1780.0,0.4,3600.0,10.7271716173
1800.0,0.363636363636,3960.0,10.7334669419
1820.0,0.263157894737,3420.0,10.6544157236
1840.0,0.285714285714,3780.0,10.7312928882
1860.0,0.0555555555556,3240.0,10.7483626865
1880.0,0.15,3600.0,10.8374611697
1900.0,0.157894736842,3420.0,10.889754695
1920.0,0.210526315789,3420.0,10.9730912801
1940.0,0.210526315789,3420.0,11.0556836833
1960.0,0.458333333333,4320.0,11.1899235359
1980.0,0.380952380952,3780.0,11.2032673741
2000.0,0.333333333333,3780.0,11.1744860398
2020.0,0.521739130435,4140.0,11.0873576273
2040.0,0.428571428571,3780.0,10.9642869994
2060.0,0.363636363636,3960.0,10.9241981895
2080.0,0.541666666667,4320.0,10.903457466
2100.0,0.35,3600.0,10.9009063791
2120.0,0.409090909091,3960.0,10.9059824547
2140.0,0.47619047619,3780.0,10.8691260613
2160.0,0.454545454545,3960.0,10.7816059622
2180.0,0.454545454545,3960.0,10.6961520472
2200.0,0.263157894737,3420.0,10.6569671503
2220.0,0.105263157895,3420.0,10.6493954746
2240.0,0.157894736842,3420.0,10.6884444165
2260.0,0.157894736842,3420.0,10.7459538939
2280.0,0.333333333333,3780.0,10.8570256991
2300.0,0.111111111111,3240.0,10.9145308509
2320.0,0.285714285714,3780.0,11.0103534435
2340.0,0.25,3600.0,11.1503187662
2360.0,0.25,3600.0,11.234495146
2380.0,0.285714285714,3780.0,11.2821486203
2400.0,0.238095238095,3780.0,11.340197515
2420.0,0.25,3600.0,11.5037603443
2440.0,0.333333333333,3780.0,11.4711383133
2460.0,0.409090909091,3960.0,11.7297721946
2480.0,0.892857142857,5040.0,13.0220527942
2500.0,0.526315789474,3420.0,23.8779349171
