timestamps(s),penetration_AV,flow(veh/hr),speed(mph)
20.0,0.0,0.0,-0.621504039776
40.0,0.0,0.0,-0.621504039776
60.0,0.666666666667,1620.0,75.3207968063
80.0,0.533333333333,2700.0,70.3409593478
100.0,0.470588235294,3060.0,60.6806927477
120.0,0.619047619048,3780.0,71.7037289262
140.0,0.588235294118,3060.0,71.5012900685
160.0,0.5,3240.0,69.3003151901
180.0,0.555555555556,3240.0,72.4304974477
200.0,0.35,3600.0,72.9564024126
220.0,0.8,2700.0,73.7141259629
240.0,0.5,3240.0,69.2476058431
260.0,0.5,3600.0,66.9191364846
280.0,0.473684210526,3420.0,63.1817370483
300.0,0.55,3600.0,73.2762548602
320.0,0.466666666667,2700.0,68.7675476209
340.0,0.625,4320.0,65.7170181254
360.0,0.470588235294,3060.0,72.1080931449
380.0,0.789473684211,3420.0,70.4238654759
400.0,0.625,4320.0,66.2197895451
420.0,0.652173913043,4140.0,71.5605781762
440.0,0.727272727273,3960.0,73.0740997088
460.0,0.611111111111,3240.0,68.7101008821
480.0,0.590909090909,3960.0,64.6032052194
500.0,0.631578947368,3420.0,69.5901383529
520.0,0.681818181818,3960.0,69.3041595831
540.0,0.75,3600.0,71.635769972
560.0,0.611111111111,3240.0,70.1361584019
580.0,0.636363636364,3960.0,72.0798992002
600.0,0.681818181818,3960.0,70.0869816482
620.0,0.6875,2880.0,71.9158881273
640.0,0.708333333333,4320.0,72.0208463758
660.0,0.588235294118,3060.0,69.4740516884
680.0,0.5,3240.0,65.6913878677
700.0,0.263157894737,3420.0,67.3259094679
720.0,0.421052631579,3420.0,68.8953176479
740.0,0.277777777778,3240.0,66.2710369816
760.0,0.333333333333,3240.0,65.1120347297
780.0,0.473684210526,3420.0,71.4146190647
800.0,0.368421052632,3420.0,67.5627399972
820.0,0.454545454545,3960.0,66.3396927142
840.0,0.454545454545,3960.0,67.6081499838
860.0,0.5,3240.0,72.1555686418
880.0,0.277777777778,3240.0,68.3155710788
900.0,0.458333333333,4320.0,69.0033223462
920.0,0.647058823529,3060.0,74.4491947335
940.0,0.4,3600.0,65.4774593165
960.0,0.526315789474,3420.0,66.8377503321
980.0,0.714285714286,3780.0,66.6943021758
1000.0,0.545454545455,3960.0,63.2124053196
1020.0,0.65,3600.0,69.628753255
1040.0,0.7,3600.0,69.8650392799
1060.0,0.619047619048,3780.0,69.5516751922
1080.0,0.666666666667,3240.0,68.3921077915
1100.0,0.576923076923,4680.0,64.6388090158
1120.0,0.529411764706,3060.0,71.4537771337
1140.0,0.68,4500.0,70.9092197844
1160.0,0.7,3600.0,70.5686884573
1180.0,0.526315789474,3420.0,71.9896580084
1200.0,0.739130434783,4140.0,68.1424001936
1220.0,0.5,3600.0,66.6036267726
1240.0,0.611111111111,3240.0,74.098693659
1260.0,0.473684210526,3420.0,65.8294651885
1280.0,0.0714285714286,2520.0,61.8198784322
1300.0,0.210526315789,3420.0,64.9866159356
1320.0,0.235294117647,3060.0,69.6911886707
1340.0,0.263157894737,3420.0,69.8010809506
1360.0,0.352941176471,3060.0,70.0742529499
1380.0,0.0,3060.0,64.1499113773
1400.0,0.0,2880.0,63.9786311651
1420.0,0.0,3060.0,69.0958031404
1440.0,0.0,2880.0,69.9553185463
1460.0,0.0,3060.0,64.6276448815
1480.0,0.0,3420.0,61.4706874883
1500.0,0.0,3240.0,58.8001488389
1520.0,0.0714285714286,2520.0,60.8099957819
1540.0,0.0,3240.0,57.3188977076
1560.0,0.1875,2880.0,48.0944658105
1580.0,0.777777777778,4860.0,31.6993564588
1600.0,0.8,900.0,5.01352958835
1620.0,1.0,360.0,0.603198834383
1640.0,1.0,360.0,0.606967654541
1660.0,1.0,540.0,1.21361973418
1680.0,0.625,1440.0,4.20130136113
1700.0,0.916666666667,2160.0,7.31365002863
1720.0,0.928571428571,2520.0,9.25068587548
1740.0,0.588235294118,3060.0,8.95146557732
1760.0,0.761904761905,3780.0,9.12942972248
1780.0,0.84,4500.0,9.77139727624
1800.0,0.708333333333,4320.0,10.4601140527
1820.0,0.730769230769,4680.0,10.8065013366
1840.0,0.857142857143,5040.0,11.1657178044
1860.0,0.892857142857,5040.0,11.2738902365
1880.0,0.692307692308,4680.0,11.3322309744
1900.0,0.64,4500.0,11.3010906673
1920.0,0.821428571429,5040.0,11.1624484444
1940.0,0.652173913043,4140.0,11.1662145693
1960.0,0.285714285714,3780.0,11.1630981989
1980.0,0.285714285714,3780.0,11.1751268394
2000.0,0.2,3600.0,11.1466984499
2020.0,0.3,3600.0,11.1313111776
2040.0,0.210526315789,3420.0,11.0526221771
2060.0,0.363636363636,3960.0,10.9633620631
2080.0,0.157894736842,3420.0,10.8137223039
2100.0,0.2,3600.0,10.6667010625
2120.0,0.210526315789,3420.0,10.4937568464
2140.0,0.333333333333,3780.0,10.4167982541
2160.0,0.210526315789,3420.0,10.3792554489
2180.0,0.25,3600.0,10.3715361998
2200.0,0.380952380952,3780.0,10.3321451947
2220.0,0.666666666667,4320.0,10.3356142935
2240.0,0.75,4320.0,10.3442545072
2260.0,0.666666666667,4320.0,10.4636841211
2280.0,0.625,4320.0,10.686924748
2300.0,0.708333333333,4320.0,10.8822841263
2320.0,0.68,4500.0,10.903322685
2340.0,0.6,4500.0,10.9052580613
2360.0,0.695652173913,4140.0,10.8668401377
2380.0,0.692307692308,4680.0,10.7616095924
2400.0,0.652173913043,4140.0,10.6645972027
2420.0,0.64,4500.0,10.6976045527
2440.0,0.769230769231,4680.0,10.7761800082
2460.0,0.72,4500.0,10.7893151262
2480.0,0.5,3960.0,10.9139438361
2500.0,0.55,3600.0,14.9182215
2520.0,0.619047619048,3780.0,22.6947936117
