timestamps(s),penetration_AV,flow(veh/hr),speed(mph)
20.0,0.0,0.0,-0.621504039776
40.0,0.0,0.0,-0.621504039776
60.0,0.0,0.0,-0.621504039776
80.0,0.0,0.0,-0.621504039776
100.0,0.0,0.0,-0.621504039776
120.0,0.0,0.0,-0.621504039776
140.0,0.0,360.0,79.4315447808
160.0,0.25,720.0,72.6091768894
180.0,0.142857142857,1260.0,73.9623362981
200.0,0.0,2160.0,65.3260113619
220.0,0.0555555555556,3240.0,60.7635201596
240.0,0.133333333333,2700.0,50.9348654674
260.0,0.0555555555556,3240.0,31.3605935855
280.0,0.0,1620.0,12.112058043
300.0,0.0,360.0,0.621047724451
320.0,0.0,360.0,0.61625510014
340.0,0.5,360.0,0.615373607513
360.0,0.0,360.0,0.614909528294
380.0,0.0,360.0,0.597926030027
400.0,0.0,360.0,0.597928437628
420.0,0.0,360.0,0.597928437537
440.0,0.0,360.0,0.597928437542
460.0,0.0,360.0,0.597928437409
480.0,0.0,360.0,0.575838778157
500.0,0.0,360.0,0.585533721608
520.0,0.5,360.0,0.580842029632
540.0,0.5,360.0,0.580844706305
560.0,0.0,360.0,0.580844706325
580.0,0.0,360.0,0.580844706325
600.0,0.5,360.0,0.580844706336
620.0,0.0,360.0,0.580844706331
640.0,0.0,360.0,0.580844706331
660.0,0.0,360.0,0.580844706331
680.0,0.0,180.0,0.580851268342
700.0,0.5,360.0,0.580844706331
720.0,0.0,180.0,0.580838144309
740.0,0.0,540.0,0.580846893668
760.0,0.0,360.0,0.580844706325
780.0,0.0,360.0,0.580844706331
800.0,0.0,360.0,0.583285011248
820.0,0.0,180.0,0.580838144319
840.0,0.5,360.0,0.583712180808
860.0,0.0,360.0,0.58383247536
880.0,0.0,360.0,0.589453752614
900.0,0.0,360.0,0.589820959916
920.0,0.0,360.0,0.589768978738
940.0,0.0,360.0,0.589768956109
960.0,0.0,360.0,0.597463860825
980.0,0.0,360.0,0.592206793451
1000.0,0.0,360.0,0.589144204982
1020.0,0.0,360.0,0.589149917949
1040.0,0.0,360.0,0.589149917542
1060.0,0.0,360.0,0.589149917542
1080.0,0.0,540.0,0.58669265201
1100.0,0.0,180.0,0.59652171415
1120.0,0.0,360.0,0.589149917542
1140.0,0.0,540.0,0.58669265201
1160.0,0.0,360.0,0.589149917547
1180.0,0.0,180.0,0.59652171415
1200.0,0.0,360.0,0.589149917547
1220.0,0.0,360.0,0.589149917537
1240.0,0.0833333333333,2160.0,5.75369371672
1260.0,0.166666666667,3240.0,9.74452440136
1280.0,0.157894736842,3420.0,10.0824856112
1300.0,0.0,3240.0,10.5275609733
1320.0,0.3,3600.0,10.4277177197
1340.0,0.652173913043,4140.0,10.4538247795
1360.0,0.608695652174,4140.0,10.5158309967
1380.0,0.68,4500.0,10.9710327759
1400.0,0.541666666667,4320.0,10.9592191131
1420.0,0.590909090909,3960.0,10.9421186698
1440.0,0.478260869565,4140.0,10.9381129389
1460.0,0.521739130435,4140.0,10.994975468
1480.0,0.454545454545,3960.0,10.7601935535
1500.0,0.666666666667,4320.0,10.8392384325
1520.0,0.409090909091,3960.0,10.844980257
1540.0,0.666666666667,4320.0,10.8804952661
1560.0,0.777777777778,4860.0,11.2979324144
1580.0,0.6,4500.0,11.5188806789
1600.0,0.814814814815,4860.0,11.3908086421
1620.0,0.807692307692,4680.0,11.0310345379
1640.0,0.814814814815,4860.0,10.9586593936
1660.0,0.521739130435,4140.0,10.9071013859
1680.0,0.72,4500.0,11.0164652337
1700.0,0.730769230769,4680.0,10.7251269766
1720.0,0.625,4320.0,11.0405567199
1740.0,0.72,4500.0,10.8514472654
1760.0,0.695652173913,4140.0,9.98800936853
1780.0,0.565217391304,4140.0,10.5998480404
1800.0,0.666666666667,4320.0,10.8763152635
1820.0,0.896551724138,5220.0,10.8193975535
1840.0,0.583333333333,4320.0,11.4674501036
1860.0,0.777777777778,4860.0,11.4237075638
1880.0,0.814814814815,4860.0,11.2328251043
1900.0,0.64,4500.0,10.9134504955
1920.0,0.857142857143,5040.0,11.1114809571
1940.0,0.565217391304,4140.0,11.065899904
1960.0,0.777777777778,4860.0,11.3519311504
1980.0,0.740740740741,4860.0,11.6415969093
2000.0,0.730769230769,4680.0,11.483830729
2020.0,0.740740740741,4860.0,11.5410907063
2040.0,0.769230769231,4680.0,11.2779737789
2060.0,0.666666666667,4320.0,10.7182123933
2080.0,0.68,4500.0,10.6151804323
2100.0,0.692307692308,4680.0,11.0877090774
2120.0,0.583333333333,4320.0,11.4247417667
2140.0,0.565217391304,4140.0,11.2513651618
2160.0,0.692307692308,4680.0,11.2045567565
2180.0,0.652173913043,4140.0,10.6822836622
2200.0,0.5,3960.0,10.7037522502
2220.0,0.72,4500.0,10.9629911476
2240.0,0.68,4500.0,10.7565881065
2260.0,0.625,4320.0,10.7978634275
2280.0,0.666666666667,4320.0,10.8259173548
2300.0,0.521739130435,4140.0,11.0302971773
2320.0,0.363636363636,3960.0,11.2078386569
2340.0,0.3,3600.0,10.6842390664
2360.0,0.428571428571,3780.0,10.4480409755
2380.0,0.35,3600.0,10.4019720752
2400.0,0.454545454545,3960.0,10.9493176481
2420.0,0.238095238095,3780.0,12.165906877
2440.0,0.32,4500.0,16.4066635271
2460.0,0.28,4500.0,19.3787340191
2480.0,0.2,4500.0,22.4678371709
2500.0,0.269230769231,4680.0,24.5675525941
2520.0,0.130434782609,4140.0,27.134237626
2540.0,0.166666666667,4320.0,28.897495275
2560.0,0.448275862069,5220.0,31.5777298637
2580.0,0.413793103448,5220.0,34.3764266026
2600.0,0.37037037037,4860.0,33.5217754935
2620.0,0.37037037037,4860.0,35.1823412393
